deal_id,category,subcategory,geo,title,description,fine_print,num_options,option_names,price,value,discount_pct,merchant_name,image_quality_score,days_live,weekly_udvs_w1,weekly_orders_w1,weekly_udvs_w2,weekly_orders_w2,weekly_udvs_w3,weekly_orders_w3,weekly_udvs_w4,weekly_orders_w4,weekly_udvs_w5,weekly_orders_w5,weekly_udvs_w6,weekly_orders_w6,weekly_udvs_w7,weekly_orders_w7,weekly_udvs_w8,weekly_orders_w8,cvr,aov,refund_rate
4e039999-b218-4e24-9250-5953efda6ebf,Food & Drink,Restaurants,Los Angeles,Fantastic Food & Drinks at Red Brasserie,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Appointment required; Must present voucher on arrival; Must be 18+; Valid Mon-Fri only; Limit 1 per household; Merchant is solely responsible for care; Subject to availability,2,"1 Session, 3 Sessions",26,61,0.5738,Red Brasserie,3,19,2151,56,2510,62,1666,45,1659,51,1646,47,2327,70,1380,32,1781,43,0.026852,21.72,0.0925
ed73c10e-11c3-4c3a-9503-bda0876e94d2,Things to Do,Outdoor Activities,Seattle,Family-Friendly 2-Hour Kayak or Paddleboard Rental at Starlight Cruises,"What We Offer: A guided experience led by knowledgeable local experts who know every hidden gem in Seattle. Small group sizes — maximum 12 participants — ensure a personal, interactive experience. All necessary equipment and materials are included in the price. No prior experience or special skills required. Why You Should Grab This Offer: We've hosted over 5,000 guests and maintain a 4.8-star rating. Our guides don't just walk you through the experience — they make it memorable with stories, tips, and insider knowledge you won't find in a guidebook. Perfect for families, couples, corporate outings, or solo adventurers. Good to Know: Open year-round, rain or shine (indoor alternatives available for weather-sensitive activities). Children under 12 must be accompanied by an adult. Gift cards available — makes a great last-minute present. Arrive 15 minutes before your scheduled start time.",Valid at Seattle location only; No refunds after redemption; Must redeem within 30 days; Valid for dine-in only; Promotional value expires 120 days after purchase,3,"1 Session, 3 Sessions, 5 Sessions",35,56,0.375,Starlight Cruises,3,111,2618,140,2365,96,2206,106,1955,81,2151,101,2992,146,2910,181,2781,158,0.050506,32.83,0.0832
5880a95b-6aea-4590-a137-d5b1fb25154b,Retail,Home Goods,Boston,Memory Foam Pillow — Standard or King Size,"What's Included: Your order includes everything listed in the product description — no additional purchases required. Each item is manufactured to strict quality standards with durable materials built to last. Detailed care instructions included in the box. Why You Should Grab This Offer: We've sold over 10,000 units of this product and maintain a 4.5-star average rating. Customer favorites include the build quality, packaging, and fast shipping. Perfect as a treat for yourself or as a thoughtful gift for someone special. We stand behind every product with a 1-year manufacturer warranty. Good to Know: Ships from our US-based warehouse. Standard shipping takes 3-5 business days. Express shipping available at checkout for an additional fee. Contact our customer service team for any questions — average response time under 4 hours.",Limit 1 per household; Subject to availability; Expires 90 days from purchase; Must present voucher on arrival; Must be 18+; Valid Mon-Fri only; Promotional value expires 120 days after purchase,3,"Small, Medium, Large",23,64,0.6406,Indie Store,3,73,2991,114,4283,226,4502,213,2562,85,3703,180,2424,124,4828,256,5024,221,0.046805,18.54,0.1031
333ca3c5-c2c0-4e25-8e6b-d15a3a20a2a5,Home Services,Landscaping,Dallas,Fantastic Professional Service at AllStar Services,A great way to try something new without breaking the bank. This deal has been popular with Groupon customers. Limited quantities available. Valid only for the option purchased. See fine print for all terms.,Must present voucher on arrival; Merchant is solely responsible for care; Gratuity not included,2,"Single, Double",108,161,0.3292,AllStar Services,5,82,2077,81,1813,67,2459,85,1912,79,1425,66,2813,98,2453,68,2872,115,0.036973,141.24,0.0774
de894e8a-1a3e-4193-8071-92eb1f9eab76,Automotive,Oil Change,Dallas,Incredible Vehicle Service at QuickLube Auto Center,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Gratuity not included; Promotional value expires 120 days after purchase,1,Complete Vehicle Refresh,42,88,0.5227,QuickLube Auto Center,1,100,1600,30,2379,40,2296,40,2470,34,2012,25,2538,34,2578,38,1292,21,0.015264,52.1,0.053
841899b9-10cc-41bd-aca6-633e1c32a3d5,Automotive,Detailing,New York,Full Interior & Exterior Detail at TurboClean Auto Care,"What We Offer: A comprehensive vehicle service performed by trained technicians using manufacturer-approved parts and fluids. Service includes a detailed inspection report emailed to you upon completion, so you have a clear record of your vehicle's condition. No appointment necessary — walk-ins welcome 7 days a week. Why You Should Grab This Offer: We've serviced over 10,000 vehicles in New York and consistently earn top ratings for speed, quality, and transparency. Our customers appreciate that we explain what we find, recommend only what's needed, and never pressure you into additional services. Every job is backed by a 12-month or 12,000-mile warranty on parts and labor. Good to Know: Most services completed in 30-60 minutes. Comfortable waiting area with complimentary Wi-Fi, coffee, and snacks. Shuttle service available within 5 miles for longer services. Ask about our fleet discount for businesses.",Not valid Dec 24-Jan 2; Must present voucher on arrival; Photo ID required; No cash value; Not valid on holidays; No refunds after redemption; Subject to availability; Merchant is solely responsible for care,3,"Small, Medium, Large",70,125,0.44,TurboClean Auto Care,3,111,3579,80,2883,102,2794,63,3174,86,2602,88,2465,60,1898,70,2650,55,0.027399,71.92,0.0928
7ec5a24f-0f8b-422f-9002-ca33aedfce27,Retail,Home Goods,Seattle,Incredible Gift Ideas for Any Occasion,Highly rated by Groupon customers in Seattle. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,Must redeem within 30 days; Photo ID required,1,Single Visit,30,56,0.4643,Finch Store,3,110,1845,28,1796,30,1682,26,1692,28,577,10,1341,29,1725,29,1164,20,0.016918,31.98,0.0661
409b2c17-ba13-4d55-8756-742ed994648f,Beauty & Spas,Spa,Los Angeles,Complete Lash Lift & Tint w/ Brow Shaping at Pure Wellness Center,"During the procedure, a licensed professional uses specialized equipment to target problem areas. The treatment is non-invasive and typically takes 45-60 minutes per session. Clients may experience mild redness for 1-2 hours post-treatment, which subsides naturally. What We Offer: Choose from single sessions or multi-session packages for best results. All treatments are performed in a private, sanitized room using FDA-approved devices. A patch test is included for first-time clients at no extra charge. Why You Should Grab This Offer: Rated 4.8 stars by over 200 Groupon customers. Our board-certified staff combines clinical expertise with a relaxing spa atmosphere — so you get real results without the clinical feel. Results are cumulative; most clients see noticeable improvement after 2-3 sessions. Good to Know: New and returning clients welcome. Consultation required before first treatment — if you are ineligible, a full refund will be provided.",48-hour cancellation policy; Promotional value expires 120 days after purchase; New customers only; Must redeem within 30 days; Limit 1 per person; Expires 90 days from purchase; Photo ID required; Appointment required,2,"Touch-Up, Head-to-Toe Glow",103,214,0.5187,Pure Wellness Center,4,57,2265,150,1812,133,1827,160,2278,142,1843,135,1960,200,2141,146,2190,205,0.077899,135.39,0.0493
fbfe07c0-c8dd-46d6-b5d7-d4576c6e1c2a,Food & Drink,Meal Kits,London,Enjoy a Night Out at Silver Cafe,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,New customers only; No refunds after redemption; 48-hour cancellation policy; Excludes alcohol,4,"Option 1, Option 2, Option 3, Option 4",53,130,0.5923,Silver Cafe,4,101,1851,101,1725,67,1229,51,1254,62,1999,99,1837,88,1424,91,1704,66,0.047992,55.0,0.0418
027ad195-ddd1-428d-8507-94fe13b84527,Beauty & Spas,Med Spa,London,Refresh & Renew at Velvet Aesthetics,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,Limit 1 per household; Excludes weekends & public holidays; Cannot be combined with other offers; Not valid Dec 24-Jan 2; Must be 18+,4,"Mini Refresh, Classic Treatment, Luxury Package, Ultimate Transformation",42,93,0.5484,Velvet Aesthetics,4,55,1963,48,912,21,905,30,1538,40,1320,27,1776,49,1410,31,1467,41,0.025418,57.76,0.0587
fb38719c-ae40-4ccd-bc34-0aa82bc548a9,Home Services,Landscaping,Dallas,Premium Home Maintenance at SafeGuard Care,Experience the best that Dallas has to offer with this popular deal. Thousands of Groupon customers have enjoyed this offer. Book now to secure your spot before availability runs out. See fine print for redemption details.,Valid at Dallas location only; Merchant is solely responsible for care; Must be 18+; No cash value; Must redeem within 30 days,1,Full Home Treatment,49,66,0.2576,SafeGuard Care,4,44,1227,40,1394,37,1441,55,1752,74,1465,60,1117,44,2096,93,1918,81,0.039001,66.68,0.0452
37a3338f-056e-4f78-a0d5-823e15de1f3a,Automotive,Detailing,Dallas,Amazing Auto Service at MotorCraft Tire & Auto,An opportunity to enjoy premium service at a fraction of the regular cost. Our customers love the convenience and value of this deal. Valid for the options listed. See fine print for scheduling and restrictions.,Not valid Dec 24-Jan 2; Valid at Dallas location only; Not valid on holidays; Limit 1 per household; 48-hour cancellation policy,3,"Basic, Standard, Premium",65,150,0.5667,MotorCraft Tire & Auto,3,12,2067,44,2051,52,1667,28,1583,31,1512,36,1930,32,1642,35,1022,20,0.020632,82.14,0.0651
4b6bf5bd-62e4-4cce-a914-61fe0cfc408f,Beauty & Spas,Spa,Manchester,Indulge in a Relaxing Spa Experience at Aura Salon,"Treat yourself or someone special to this offer. Whether it's a birthday, anniversary, or just a Tuesday — you deserve something nice. Great quality at an unbeatable price. Restrictions may apply — see fine print for full details.",Valid at Manchester location only; Photo ID required; 48-hour cancellation policy; Valid for dine-in only,2,"Quick Refresh, Full Makeover",27,44,0.3864,Aura Salon,5,104,1456,45,1620,68,1946,56,1437,61,1679,69,1554,53,1724,60,2108,79,0.036306,37.61,0.0529
c626a1ae-dd53-4544-8987-aa257cc20ca4,Automotive,Detailing,Chicago,Drive w/ Confidence After Visiting QuickLube Motor Works,This is a deal you won't want to miss. Perfect for anyone looking for a great experience at a great price. Limited availability — grab it before it's gone. Valid for new and existing customers. See fine print for full details and restrictions.,Photo ID required; New customers only; Valid for dine-in only; Not valid Dec 24-Jan 2; Valid Mon-Fri only; Limit 1 per person; Limit 1 per household; Not valid on holidays; Expires 90 days from purchase,3,"Basic, Standard, Premium",79,153,0.4837,QuickLube Motor Works,2,92,2113,28,2032,26,2088,25,1701,24,2547,35,1877,20,2506,30,2021,28,0.012792,83.83,0.0549
5ad9513c-b1aa-4508-a2be-e86fa96b86ce,Automotive,Inspection,London,Drive w/ Confidence After Visiting SpeedWay Service Center,Highly rated by Groupon customers in London. Easy online booking with instant confirmation. Satisfaction guaranteed or your money back. This deal won't last long — availability is limited.,Limit 1 per household; Must redeem within 30 days; Gratuity not included; Valid for dine-in only; Valid at London location only,3,"Express Service, Full Detail, Showroom Finish",60,97,0.3814,SpeedWay Service Center,4,84,431,12,367,14,325,10,534,14,424,11,437,15,398,13,415,14,0.030922,78.23,0.0706
